"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.463445086E2,4.816084303E1,1.155420365E1,5.165000267E2,4.260552406E0,3.201349279E2,8.001208274E0,8.001208274E0
6.473445014E2,4.816088335E1,1.155415422E1,5.165000267E2,4.384480000E0,3.187655023E2,8.001208274E0,8.001208274E0
6.483444952E2,4.816091593E1,1.155408837E1,5.165000267E2,4.277678013E0,3.191938644E2,8.001208274E0,8.001208274E0
6.493444891E2,4.816095232E1,1.155403475E1,5.165000267E2,4.277678013E0,3.205213254E2,8.001208274E0,8.001208274E0
6.503444827E2,4.816098409E1,1.155398033E1,5.165000267E2,4.240409851E0,3.215373297E2,8.001208274E0,8.001208274E0
6.513444751E2,4.816101303E1,1.155392677E1,5.165000267E2,4.029030800E0,3.212219935E2,8.001208274E0,8.001208274E0
6.523444690E2,4.816104369E1,1.155388866E1,5.165000267E2,4.039496899E0,3.219467039E2,8.001208274E0,8.001208274E0
6.533444625E2,4.816107585E1,1.155386702E1,5.165003014E2,4.029030800E0,3.229539382E2,8.001208274E0,8.001208274E0
6.543444555E2,4.816110748E1,1.155384732E1,5.165268059E2,3.801181078E0,3.264482357E2,8.001208274E0,8.001208274E0
6.553444492E2,4.816113965E1,1.155381232E1,5.165699959E2,3.594171524E0,3.255490549E2,8.001208274E0,8.001208274E0
6.563444422E2,4.816118325E1,1.155376679E1,5.166421555E2,3.536956310E0,3.265257447E2,8.001208274E0,8.001208274E0
6.573444354E2,4.816121543E1,1.155373187E1,5.167471497E2,3.597622395E0,3.265920248E2,8.001208274E0,8.001208274E0
6.583444292E2,4.816124602E1,1.155369135E1,5.168611953E2,3.591235876E0,3.286088158E2,6.000906205E0,6.000906205E0
6.593444225E2,4.816126788E1,1.155367044E1,5.169865830E2,3.591235876E0,3.366754331E2,8.001208274E0,8.001208274E0
6.603444170E2,4.816128986E1,1.155366971E1,5.170957465E2,3.391286135E0,3.534654041E2,8.001208274E0,8.001208274E0
6.613444099E2,4.816131779E1,1.155365678E1,5.171678567E2,3.365125418E0,3.473197365E2,8.001208274E0,8.001208274E0
6.623444031E2,4.816135500E1,1.155362850E1,5.172290656E2,3.734457493E0,3.339204080E2,8.001208274E0,8.001208274E0
6.633443958E2,4.816138310E1,1.155357637E1,5.173033017E2,3.591179848E0,3.361908175E2,8.001208274E0,8.001208274E0
6.643443892E2,4.816140636E1,1.155354001E1,5.173743911E2,3.724982023E0,3.393243990E2,8.001208274E0,8.001208274E0
6.653443836E2,4.816143732E1,1.155350720E1,5.174054502E2,3.724982023E0,3.412547471E2,8.001208274E0,8.001208274E0
6.663443767E2,4.816147482E1,1.155348822E1,5.174024587E2,3.873461246E0,3.452247809E2,8.001208274E0,8.001208274E0
6.673443696E2,4.816153485E1,1.155345927E1,5.173769459E2,3.873461246E0,3.490419004E2,8.001208274E0,8.001208274E0
6.683443629E2,4.816156463E1,1.155346354E1,5.173364369E2,3.742424726E0,3.562387068E2,8.001208274E0,8.001208274E0
6.693443565E2,4.816159645E1,1.155348745E1,5.172889900E2,3.496865511E0,2.278291389E1,8.001208274E0,8.001208274E0
6.703443504E2,4.816161636E1,1.155352703E1,5.172172287E2,2.802742958E0,6.455230226E1,8.001208274E0,8.001208274E0
6.713443433E2,4.816163367E1,1.155356337E1,5.171153504E2,2.269445896E0,8.751048734E1,6.000906205E0,6.000906205E0
6.723443370E2,4.816162707E1,1.155361058E1,5.169923879E2,2.874572515E0,9.298562845E1,6.000906205E0,6.000906205E0
6.733443300E2,4.816162229E1,1.155366244E1,5.168670424E2,2.874572515E0,9.202959322E1,6.000906205E0,6.000906205E0
6.743443231E2,4.816161949E1,1.155373122E1,5.167791965E2,3.315705061E0,9.269054379E1,6.000906205E0,6.000906205E0
6.753443174E2,4.816163658E1,1.155376678E1,5.167119647E2,3.519096851E0,9.153592763E1,6.000906205E0,6.000906205E0
6.763443101E2,4.816165806E1,1.155382360E1,5.166522325E2,4.238321304E0,9.045271427E1,6.000906205E0,6.000906205E0
6.773443039E2,4.816166992E1,1.155388414E1,5.165995124E2,4.397724152E0,9.034785038E1,6.000906205E0,6.000906205E0
6.783442976E2,4.816168806E1,1.155395186E1,5.165625998E2,4.397724152E0,8.958999308E1,6.000906205E0,6.000906205E0
6.793442916E2,4.816170565E1,1.155403402E1,5.165332554E2,4.397724152E0,8.930507174E1,4.000604137E0,4.000604137E0
6.803442845E2,4.816171341E1,1.155410509E1,5.164953845E2,4.478508949E0,8.901423545E1,6.000906205E0,6.000906205E0
6.813442775E2,4.816172802E1,1.155417871E1,5.164503437E2,4.957631111E0,8.901696753E1,6.000906205E0,6.000906205E0
6.823442715E2,4.816173265E1,1.155425249E1,5.163782737E2,4.957631111E0,8.919935407E1,6.000906205E0,6.000906205E0
6.833442649E2,4.816174606E1,1.155431432E1,5.162550511E2,4.940979958E0,8.908802199E1,6.000906205E0,6.000906205E0
6.843442582E2,4.816176347E1,1.155438735E1,5.161052899E2,4.865734100E0,8.907649946E1,8.001208274E0,8.001208274E0
6.853442513E2,4.816177348E1,1.155444773E1,5.159366700E2,4.776894569E0,8.806684723E1,8.001208274E0,8.001208274E0
6.863442453E2,4.816178488E1,1.155451002E1,5.157785787E2,4.208044529E0,8.552132452E1,8.001208274E0,8.001208274E0
6.873442382E2,4.816178534E1,1.155457414E1,5.156746043E2,4.208044529E0,7.094617895E1,8.001208274E0,8.001208274E0
6.883442316E2,4.816181437E1,1.155460990E1,5.156091104E2,3.921160698E0,4.817527424E1,8.001208274E0,8.001208274E0
6.893442246E2,4.816184174E1,1.155464844E1,5.155681738E2,3.773064375E0,2.343874012E1,6.000906205E0,6.000906205E0
6.903442176E2,4.816187511E1,1.155465969E1,5.155425470E2,3.773064375E0,7.460054701E0,6.000906205E0,6.000906205E0
6.913442116E2,4.816192084E1,1.155466599E1,5.155265810E2,5.217066288E0,8.461721260E-1,6.000906205E0,6.000906205E0
6.923442055E2,4.816197731E1,1.155466207E1,5.155166348E2,5.244890690E0,5.643544120E-1,6.000906205E0,6.000906205E0
6.933441984E2,4.816201790E1,1.155461999E1,5.155103667E2,5.244890690E0,3.819658162E-1,6.000906205E0,6.000906205E0
6.943441918E2,4.816206159E1,1.155456911E1,5.155064989E2,5.494343758E0,6.744227504E-1,6.000906205E0,6.000906205E0
6.953441859E2,4.816210020E1,1.155456155E1,5.155040797E2,5.549100876E0,1.271980793E0,6.000906205E0,6.000906205E0
6.963441782E2,4.816214603E1,1.155454250E1,5.155025194E2,5.204573154E0,5.457956675E-1,6.000906205E0,6.000906205E0
6.973441719E2,4.816219274E1,1.155452394E1,5.155015943E2,5.204573154E0,1.566441881E0,4.000604137E0,4.000604137E0
6.983441652E2,4.816223344E1,1.155451710E1,5.155010074E2,5.124114513E0,1.550716544E0,4.000604137E0,4.000604137E0
6.993441588E2,4.816226396E1,1.155451055E1,5.155006192E2,4.773161411E0,1.690824535E0,4.000604137E0,4.000604137E0
7.003441521E2,4.816229469E1,1.155450283E1,5.155004155E2,4.762301922E0,2.205502661E0,4.000604137E0,4.000604137E0
7.013441457E2,4.816232287E1,1.155449371E1,5.155002304E2,4.361274242E0,2.206020048E0,4.000604137E0,4.000604137E0
7.023441389E2,4.816238028E1,1.155448196E1,5.155001569E2,4.361274242E0,3.913704798E0,6.000906205E0,6.000906205E0
7.033441323E2,4.816241497E1,1.155449323E1,5.155000947E2,4.278639317E0,1.941115515E1,6.000906205E0,6.000906205E0
7.043441266E2,4.816243852E1,1.155453353E1,5.155000884E2,4.004415512E0,3.791408980E1,6.000906205E0,6.000906205E0
7.053441197E2,4.816245194E1,1.155460038E1,5.155000329E2,3.770549297E0,5.727237928E1,6.000906205E0,6.000906205E0
7.063441124E2,4.816245713E1,1.155464656E1,5.155000273E2,3.662879229E0,6.933584574E1,6.000906205E0,6.000906205E0
7.073441062E2,4.816245862E1,1.155471953E1,5.155000268E2,3.662879229E0,7.466939020E1,6.000906205E0,6.000906205E0
7.083440994E2,4.816245756E1,1.155476962E1,5.155000267E2,3.512640476E0,7.849748583E1,6.000906205E0,6.000906205E0
7.093440930E2,4.816245452E1,1.155480979E1,5.154511925E2,3.224741936E0,8.442690282E1,6.000906205E0,6.000906205E0
7.103440867E2,4.816244252E1,1.155486089E1,5.153755571E2,3.224741936E0,8.579936786E1,4.000604137E0,4.000604137E0
7.113440794E2,4.816242618E1,1.155490486E1,5.152791142E2,3.482267380E0,8.849160987E1,4.000604137E0,4.000604137E0
7.123440734E2,4.816242766E1,1.155496171E1,5.151846005E2,3.679465055E0,9.293981155E1,4.000604137E0,4.000604137E0
7.133440671E2,4.816241640E1,1.155501392E1,5.150697902E2,3.574163437E0,9.544528886E1,4.000604137E0,4.000604137E0
7.143440605E2,4.816240431E1,1.155506361E1,5.149717919E2,3.574163437E0,9.843192568E1,6.000906205E0,6.000906205E0
7.153440538E2,4.816238169E1,1.155512833E1,5.149226610E2,3.574163437E0,1.016926785E2,6.000906205E0,6.000906205E0
7.163440479E2,4.816236406E1,1.155518489E1,5.149207142E2,3.534538984E0,1.048608139E2,6.000906205E0,6.000906205E0
7.173440401E2,4.816234552E1,1.155525337E1,5.149438105E2,3.842408657E0,1.050530428E2,6.000906205E0,6.000906205E0
7.183440334E2,4.816232534E1,1.155531957E1,5.149831990E2,3.534538984E0,1.022589900E2,6.000906205E0,6.000906205E0
7.193440272E2,4.816231516E1,1.155537499E1,5.150537150E2,3.477992296E0,9.969491645E1,8.001208274E0,8.001208274E0
7.203440203E2,4.816229888E1,1.155543671E1,5.151354187E2,2.871689796E0,1.025685136E2,8.001208274E0,8.001208274E0
7.213440138E2,4.816227934E1,1.155549794E1,5.152238442E2,2.681942225E0,1.040500705E2,8.001208274E0,8.001208274E0
7.223440068E2,4.816226336E1,1.155554889E1,5.153082727E2,2.682218313E0,1.059694287E2,6.000906205E0,6.000906205E0
7.233440004E2,4.816225292E1,1.155559051E1,5.153771404E2,2.681942225E0,1.039294425E2,6.000906205E0,6.000906205E0
7.243439936E2,4.816224375E1,1.155562605E1,5.154229737E2,2.458534718E0,9.955273240E1,6.000906205E0,6.000906205E0
7.253439870E2,4.816224335E1,1.155564924E1,5.154518368E2,2.292067051E0,9.919354641E1,6.000906205E0,6.000906205E0
7.263439813E2,4.816223790E1,1.155567235E1,5.154699392E2,1.391160846E0,9.977168094E1,6.000906205E0,6.000906205E0
7.273439743E2,4.816223874E1,1.155569652E1,5.154812526E2,1.391160846E0,9.443977573E1,6.000906205E0,6.000906205E0
7.283439679E2,4.816223960E1,1.155570851E1,5.154882616E2,1.051557660E0,9.356977355E1,8.001208274E0,8.001208274E0
7.293439615E2,4.816223915E1,1.155570244E1,5.154926978E2,2.479284704E-1,9.333685044E1,1.200181241E1,1.200181241E1
7.303439539E2,4.816225831E1,1.155569077E1,5.154954486E2,2.890872024E-2,9.017510123E1,1.200181241E1,1.200181241E1
